x,y,Predictions
794192.92713572,1186618.26625083,0.000115480729309021
794192.92713572,1186459.23773,0.000126332692454458
794192.92713572,1186406.22822306,0.000129366604848011
794192.92713572,1186353.21871612,0.000132071546036484
794192.92713572,1186300.20920917,0.000134429815217754
794245.932328493,1188632.62751463,3.47474780661064e-06
794245.932328493,1188526.60850075,4.69897004138526e-06
794245.932328493,1188473.5989938,5.44590224178983e-06
794245.932328493,1188261.56096603,9.58744179527191e-06
794245.932328493,1188155.54195215,1.25219707104345e-05
794245.932328493,1188049.52293827,1.61715594978032e-05
794245.932328493,1187996.51343132,1.82973755785969e-05
794245.932328493,1187466.4183619,5.29508560312876e-05
794245.932328493,1187413.40885496,5.78344785051384e-05
794245.932328493,1187148.36132025,8.54422872283722e-05
794245.932328493,1187042.34230636,9.75261740093989e-05
794245.932328493,1186989.33279942,0.000103665026470928
794245.932328493,1186936.32329248,0.000109817946693695
794245.932328493,1186883.31378554,0.000115944462705324
794245.932328493,1186830.3042786,0.00012200265224934
794245.932328493,1186777.29477165,0.000127949701666488
794245.932328493,1186724.28526471,0.000133742498976753
794245.932328493,1186671.27575777,0.000139338248169168
794245.932328493,1186618.26625083,0.000144695090852618
794245.932328493,1186565.25674388,0.000149772721011189
794245.932328493,1186512.24723694,0.000154532978659868
794245.932328493,1186459.23773,0.000158940408712461
794245.932328493,1186406.22822306,0.000162962772330876
794245.932328493,1186353.21871612,0.000166571499385621
794245.932328493,1186300.20920917,0.000169742072366907
794298.937521266,1188632.62751463,4.03729640686412e-06
794298.937521266,1188526.60850075,5.48018425094864e-06
794298.937521266,1188473.5989938,6.3636581030123e-06
794298.937521266,1188261.56096603,1.12950435124171e-05
794298.937521266,1188155.54195215,1.48151589807829e-05
794298.937521266,1188049.52293827,1.92159793796273e-05
794298.937521266,1187996.51343132,2.17893325546647e-05
794298.937521266,1187943.50392438,2.46334343494455e-05
794298.937521266,1187890.49441744,2.77639229651415e-05
794298.937521266,1187837.4849105,3.11952488152206e-05
794298.937521266,1187784.47540356,3.4940290540515e-05
794298.937521266,1187731.46589661,3.90099537367129e-05
794298.937521266,1187678.45638967,4.34127603200767e-05
794298.937521266,1187625.44688273,4.81544377196301e-05
794298.937521266,1187572.43737579,5.32375181785413e-05
794298.937521266,1187519.42786884,5.86609593088053e-05
794298.937521266,1187466.4183619,6.4419797610984e-05
794298.937521266,1187413.40885496,7.0504846888458e-05
794298.937521266,1187360.39934802,7.69024533088222e-05
794298.937521266,1187307.38984108,8.35943182614826e-05
794298.937521266,1187254.38033413,9.0557399114916e-05
794298.937521266,1187201.37082719,9.77638964924382e-05
794298.937521266,1187148.36132025,0.000105181334786373
794298.937521266,1187095.35181331,0.000112772740360725
794298.937521266,1187042.34230636,0.000120496919318001
794298.937521266,1186989.33279942,0.000128308833908018
794298.937521266,1186936.32329248,0.000136160073735857
794298.937521266,1186883.31378554,0.000143999414989286
794298.937521266,1186830.3042786,0.000151773458069838
794298.937521266,1186777.29477165,0.000159427331390741
794298.937521266,1186724.28526471,0.000166905446809126
794298.937521266,1186671.27575777,0.000174152290288588
794298.937521266,1186618.26625083,0.000181113230021522
794298.937521266,1186565.25674388,0.00018773532344374
794298.937521266,1186512.24723694,0.000193968104378764
794298.937521266,1186459.23773,0.00019976433197226
794298.937521266,1186406.22822306,0.000205080684098269
794298.937521266,1186353.21871612,0.000209878379500052
794351.94271404,1188632.62751463,4.69199041118637e-06
794351.94271404,1188526.60850075,6.39099791184197e-06
794351.94271404,1188473.5989938,7.43486262775306e-06
794351.94271404,1188367.57997992,9.99268508662722e-06
794351.94271404,1188314.57047298,1.15427696498757e-05
794351.94271404,1188261.56096603,1.32995385012173e-05
794351.94271404,1188208.55145909,1.52835978890434e-05
794351.94271404,1188155.54195215,1.75162927926133e-05
794351.94271404,1188102.53244521,2.00194836702999e-05
794351.94271404,1188049.52293827,2.28152761591251e-05
794351.94271404,1187996.51343132,2.59257031281449e-05
794351.94271404,1187943.50392438,2.93723598521219e-05
794351.94271404,1187890.49441744,3.31759946208498e-05
794351.94271404,1187837.4849105,3.73560587996389e-05
794351.94271404,1187784.47540356,4.19302221616787e-05
794351.94271404,1187731.46589661,4.69138611664841e-05
794351.94271404,1187678.45638967,5.23195296913773e-05
794351.94271404,1187625.44688273,5.8156423459012e-05
794351.94271404,1187572.43737579,6.44298509602191e-05
794351.94271404,1187519.42786884,7.1140724962767e-05
794351.94271404,1187466.4183619,7.82850896389853e-05
794351.94271404,1187413.40885496,8.58536988614134e-05
794351.94271404,1187360.39934802,9.38316612376732e-05
794351.94271404,1187307.38984108,0.00010219816693378
794351.94271404,1187254.38033413,0.000110926310236167
794351.94271404,1187201.37082719,0.000119983020120167
794351.94271404,1187148.36132025,0.000129329108844265
794351.94271404,1187095.35181331,0.000138919445821947
794351.94271404,1187042.34230636,0.000148703260808828
794351.94271404,1186989.33279942,0.00015862457688312
794351.94271404,1186936.32329248,0.000168622769910533
794351.94271404,1186883.31378554,0.000178633247313494
794351.94271404,1186830.3042786,0.000188588235154788
794351.94271404,1186777.29477165,0.000198417658953197
794351.94271404,1186724.28526471,0.000208050100423079
794351.94271404,1186671.27575777,0.000217413809609327
794351.94271404,1186618.26625083,0.000226437749791946
794351.94271404,1186565.25674388,0.000235052651156479
794351.94271404,1186512.24723694,0.000243192048630411
794351.94271404,1186459.23773,0.000250793279499879
794351.94271404,1186406.22822306,0.000257798417443564
794351.94271404,1186353.21871612,0.000264155121404533
794404.947906813,1197273.17714621,0.00046646907673898
794404.947906813,1197061.13911844,0.000486711051531518
794404.947906813,1197008.1296115,0.000478474501311493
794404.947906813,1196955.12010456,0.000463507202151902
794404.947906813,1188897.67504934,2.42031591016709e-06
794404.947906813,1188844.6655424,2.85682844615329e-06
794404.947906813,1188791.65603546,3.36677870729243e-06
794404.947906813,1188738.64652851,3.96120861002811e-06
794404.947906813,1188685.63702157,4.65249685330879e-06
794404.947906813,1188632.62751463,5.45444569728813e-06
794404.947906813,1188579.61800769,6.38235639227069e-06
794404.947906813,1188526.60850075,7.45308877114547e-06
794404.947906813,1188473.5989938,8.68510004867268e-06
794404.947906813,1188420.58948686,1.00984574845523e-05
794404.947906813,1188367.57997992,1.17148192976018e-05
794404.947906813,1188314.57047298,1.35573781002827e-05
794404.947906813,1188261.56096603,1.56507611906018e-05
794404.947906813,1188208.55145909,1.80208823245903e-05
794404.947906813,1188155.54195215,2.06947401256463e-05
794404.947906813,1188102.53244521,2.37001590896639e-05
794404.947906813,1188049.52293827,2.70654702315277e-05
794404.947906813,1187996.51343132,3.08191297937757e-05
794404.947906813,1187943.50392438,3.49892760939696e-05
794404.947906813,1187890.49441744,3.96032265021025e-05
794404.947906813,1187837.4849105,4.46869186767576e-05
794404.947906813,1187784.47540356,5.02643024953816e-05
794404.947906813,1187731.46589661,5.63566915232005e-05
794404.947906813,1187678.45638967,6.29820852925091e-05
794404.947906813,1187625.44688273,7.01544760145021e-05
794404.947906813,1187572.43737579,7.78831555141356e-05
794404.947906813,1187519.42786884,8.61720400519977e-05
794404.947906813,1187466.4183619,9.5019032165677e-05
794404.947906813,1187413.40885496,0.000104415439617109
794404.947906813,1187360.39934802,0.000114345471878242
794404.947906813,1187307.38984108,0.000124785834244066
794404.947906813,1187254.38033413,0.000135705438577718
794404.947906813,1187201.37082719,0.000147065247837939
794404.947906813,1187148.36132025,0.000158818268926137
794404.947906813,1187095.35181331,0.00017090970505877
794404.947906813,1187042.34230636,0.000183277274904289
794404.947906813,1186989.33279942,0.000195851701235864
794404.947906813,1186936.32329248,0.000208557366991665
794404.947906813,1186883.31378554,0.000221313131575732
794404.947906813,1186830.3042786,0.000234033295167695
794404.947906813,1186777.29477165,0.00024662869394262
794404.947906813,1186724.28526471,0.0002590079046306
794404.947906813,1186671.27575777,0.000271078532966388
794404.947906813,1186618.26625083,0.000282748557456184
794404.947906813,1186565.25674388,0.000293927697665751
794404.947906813,1186512.24723694,0.000304528775011981
794404.947906813,1186459.23773,0.00031446903387723
794404.947906813,1186406.22822306,0.000323671391774309
794457.953099586,1197273.17714621,0.000761338918870081
794457.953099586,1197061.13911844,0.00084259395113848
794457.953099586,1197008.1296115,0.000839622564831588
794457.953099586,1196955.12010456,0.000823887064792191
794457.953099586,1188791.65603546,3.90161412424843e-06
794457.953099586,1188738.64652851,4.59538671260271e-06
794457.953099586,1188685.63702157,5.40367456539186e-06
794457.953099586,1188632.62751463,6.34315589858279e-06
794457.953099586,1188579.61800769,7.43239395475938e-06
794457.953099586,1188526.60850075,8.69192676169165e-06
794457.953099586,1188473.5989938,1.01443333490804e-05
794457.953099586,1188420.58948686,1.18142696774714e-05
794457.953099586,1188367.57997992,1.37284670953975e-05
794457.953099586,1188314.57047298,1.59156858793773e-05
794457.953099586,1188261.56096603,1.84066163720921e-05
794457.953099586,1188208.55145909,2.1233720461098e-05
794457.953099586,1188155.54195215,2.44310066735423e-05
794457.953099586,1188102.53244521,2.80337330359358e-05
794457.953099586,1188049.52293827,3.20780330856227e-05
794457.953099586,1187996.51343132,3.6600462035435e-05
794457.953099586,1187943.50392438,4.16374620824041e-05
794457.953099586,1187890.49441744,4.72247481958595e-05
794457.953099586,1187837.4849105,5.33966183824017e-05
794457.953099586,1187784.47540356,6.01851953448253e-05
794457.953099586,1187731.46589661,6.76196095513684e-05
794457.953099586,1187678.45638967,7.57251369098066e-05
794457.953099586,1187625.44688273,8.45223073803238e-05
794457.953099586,1187572.43737579,9.4026003829395e-05
794457.953099586,1187519.42786884,0.000104244573079163
794457.953099586,1187466.4183619,0.000115178973297198
794457.953099586,1187413.40885496,0.000126821983452416
794457.953099586,1187360.39934802,0.000139157501401671
794457.953099586,1187307.38984108,0.000152159957151734
794457.953099586,1187254.38033413,0.000165793866875505
794457.953099586,1187201.37082719,0.000180013551295786
794457.953099586,1187148.36132025,0.000194763039075648
794457.953099586,1187095.35181331,0.000209976171904942
794457.953099586,1187042.34230636,0.000225576923132263
794457.953099586,1186989.33279942,0.000241479936194046
794457.953099586,1186936.32329248,0.000257591282911361
794457.953099586,1186883.31378554,0.000273809435179639
794457.953099586,1186830.3042786,0.000290026436907662
794457.953099586,1186777.29477165,0.000306129256535488
794457.953099586,1186724.28526471,0.000322001294344166
794457.953099586,1186671.27575777,0.000337524013322346
794457.953099586,1186618.26625083,0.000352578657814751
794457.953099586,1186565.25674388,0.000367048020749877
794457.953099586,1186512.24723694,0.000380818218081504
794457.953099586,1186459.23773,0.000393780428289157
794457.953099586,1186406.22822306,0.000405832555403133
794510.95829236,1197432.20566704,0.00104321503716132
794510.95829236,1197379.19616009,0.00111154249939447
794510.95829236,1197326.18665315,0.00118277651179755
794510.95829236,1197273.17714621,0.0012543660484596
794510.95829236,1197220.16763927,0.00132301986841103
794510.95829236,1197167.15813232,0.00138477365827261
794510.95829236,1197114.14862538,0.00143518277661004
794510.95829236,1197061.13911844,0.00146965599742855
794510.95829236,1197008.1296115,0.00148391803603996
794510.95829236,1196955.12010456,0.00147455217756825
794510.95829236,1196902.11059761,0.0014395379448264
794510.95829236,1196849.10109067,0.00137867544055617
794510.95829236,1196796.09158373,0.00129379049424969
794510.95829236,1196743.08207679,0.00118864932373923
794510.95829236,1196690.07256984,0.00106857296545478
794510.95829236,1196637.0630629,0.000939813245471521
794510.95829236,1196584.05355596,0.000808810275891621
794510.95829236,1196531.04404902,0.000681476445542102
794510.95829236,1196478.03454208,0.000562635934326634
794510.95829236,1196425.02503513,0.000455699649108524
794510.95829236,1188685.63702157,6.2804159508871e-06
794510.95829236,1188632.62751463,7.38009530931371e-06
794510.95829236,1188579.61800769,8.65747629964397e-06
794510.95829236,1188526.60850075,1.01375027818749e-05
794510.95829236,1188473.5989938,1.18477107920408e-05
794510.95829236,1188420.58948686,1.38182974783757e-05
794510.95829236,1188367.57997992,1.60821462180591e-05
794510.95829236,1188314.57047298,1.8674798332272e-05
794510.95829236,1188261.56096603,2.1634361614877e-05
794510.95829236,1188208.55145909,2.50013460092761e-05
794510.95829236,1188155.54195215,2.88184172637019e-05
794510.95829236,1188102.53244521,3.31300603162038e-05
794510.95829236,1188049.52293827,3.79821455442359e-05
794510.95829236,1187996.51343132,4.34213928847314e-05
794510.95829236,1187943.50392438,4.94947311946566e-05
794510.95829236,1187890.49441744,5.6248553065459e-05
794510.95829236,1187837.4849105,6.37278685895351e-05
794510.95829236,1187784.47540356,7.19753652386783e-05
794510.95829236,1187731.46589661,8.1030384963057e-05
794510.95829236,1187678.45638967,9.09278337364768e-05
794510.95829236,1187625.44688273,0.000101697042915954
794510.95829236,1187572.43737579,0.000113360605786268
794510.95829236,1187519.42786884,0.00012593321633968
794510.95829236,1187466.4183619,0.000139420540506267
794510.95829236,1187413.40885496,0.000153818152506123
794510.95829236,1187360.39934802,0.00016911057055807
794510.95829236,1187307.38984108,0.000185270426683397
794510.95829236,1187254.38033413,0.000202257804656229
794510.95829236,1187201.37082719,0.000220019778178476
794510.95829236,1187148.36132025,0.000238490178061961
794510.95829236,1187095.35181331,0.000257589612594396
794510.95829236,1187042.34230636,0.000277225759436837
794510.95829236,1186989.33279942,0.000297293940490318
794510.95829236,1186936.32329248,0.000317677983384833
794510.95829236,1186883.31378554,0.000338251364852537
794510.95829236,1186830.3042786,0.000358878622547251
794510.95829236,1186777.29477165,0.00037941701321189
794510.95829236,1186724.28526471,0.000399718386817916
794510.95829236,1186671.27575777,0.000419631238762685
794510.95829236,1186618.26625083,0.000439002895737253
794510.95829236,1186565.25674388,0.00045768178575666
794510.95829236,1186512.24723694,0.000475519739313186
794510.95829236,1186459.23773,0.00049237426683756
794563.963485133,1197432.20566704,0.0016569316951804
794563.963485133,1197379.19616009,0.00179031018250851
794563.963485133,1197326.18665315,0.00193199400826163
794563.963485133,1197273.17714621,0.00207789626828035
794563.963485133,1197220.16763927,0.00222239604173571
794563.963485133,1197167.15813232,0.00235835996615848
794563.963485133,1197114.14862538,0.0024774020462712
794563.963485133,1197061.13911844,0.0025704337364021
794563.963485133,1197008.1296115,0.00262850695652877
794563.963485133,1196955.12010456,0.00264387931168107
794563.963485133,1196902.11059761,0.00261114892370572
794563.963485133,1196849.10109067,0.00252824253007088
794563.963485133,1196796.09158373,0.00239702458175214
794563.963485133,1196743.08207679,0.00222334660387187
794563.963485133,1196690.07256984,0.00201647181064892
794563.963485133,1196637.0630629,0.00178795941018601
794563.963485133,1196584.05355596,0.00155022759309162
